step,loss,val_loss,grad_norm,logits_max,n_masked,masked_ratio
0,11.188214302062988,11.197373962402343,2.120880450202618,2.151005983352661,382,0.12263242375601927
1000,5.649799218177796,5.988829517364502,2.0670769680514933,11.053376197814941,509,0.14634847613571017
2000,4.702636871814728,5.055132865905762,2.491231503238248,12.972505569458008,393,0.12401388450615336
3000,4.1746013011932375,4.885059070587158,2.7824191709978825,14.966870307922363,427,0.12558823529411764
4000,3.8606161413192748,4.561221647262573,3.096901687561963,16.399322509765625,489,0.14186248912097477
5000,3.585682111501694,4.269533610343933,2.983008321413279,17.26022720336914,477,0.13264738598442713
6000,3.380957672834396,4.127910137176514,3.3029247221470364,18.618053436279297,493,0.13660293710169022
7000,3.244030401468277,4.103593635559082,3.2347779423704823,22.070676803588867,340,0.10950080515297907
8000,3.1459100518226624,3.48446364402771,3.078308968527942,22.131898880004883,431,0.12346032655399598
9000,3.063703665733337,3.2978334426879883,2.9705550828356517,22.86865997314453,437,0.13194444444444445
10000,2.983862295150757,3.335740065574646,2.6249897811102265,23.16802978515625,468,0.13142375737152484
11000,2.916451614379883,3.3569852113723755,3.1272254165618154,23.878284454345703,356,0.12179267875470406
12000,2.8799424629211425,3.4060895681381225,2.9788988764153403,24.673778533935547,417,0.12910216718266254
13000,2.8421985597610475,3.551679182052612,3.3347315122819348,23.556198120117188,354,0.11895161290322581
14000,2.8018861496448517,3.1071955442428587,3.5703496758022255,23.933387756347656,320,0.11315417256011315
15000,2.7868329017162323,3.2525823593139647,2.758179361987824,24.575885772705078,405,0.12832699619771862
16000,2.7601041815280913,3.3747235774993896,2.7238820455305928,25.492258071899414,532,0.14818941504178273
17000,2.71865203166008,3.720293641090393,2.7534357994118257,24.73056411743164,566,0.14894736842105263
18000,2.703754203081131,3.118632674217224,3.0840419408731874,26.34250831604004,440,0.13161830690996112
19000,2.678524342775345,2.80955456495285,2.7870167326251356,24.715715408325195,459,0.13636363636363635
20000,2.6603921654224396,3.2148926734924315,3.5252895090220195,25.436311721801758,382,0.1184863523573201
21000,2.6291936864852907,3.258882975578308,2.675155005411563,28.03200912475586,477,0.13342657342657344
22000,2.621880528688431,3.3218175172805786,3.050760385011766,24.400917053222656,446,0.1341756919374248
23000,2.5989108884334566,3.0128766298294067,2.9337548430282916,23.739519119262695,399,0.11985581255632322
24000,2.578807841539383,2.8380180478096007,2.5876877365538222,24.280738830566406,482,0.1329655172413793
25000,2.5641565595865248,2.8936551570892335,2.7763676168631846,24.935077667236328,464,0.13707533234859676
26000,2.567422919988632,2.728168749809265,2.795267908751418,25.09580421447754,548,0.14447666754547853
27000,2.553863297700882,3.3147997140884398,3.0206030877498624,22.945913314819336,382,0.1249182472204055
28000,2.5406329773664473,2.4821695566177366,2.802964110010358,23.289775848388672,400,0.13029315960912052
29000,2.528016450166702,3.2790696144104006,3.0416191342805257,24.038089752197266,437,0.13274605103280682
30000,2.5155730950832367,2.810037612915039,3.3385600881630753,23.998817443847656,295,0.10653665583243048
31000,2.4910268642902373,3.379795241355896,2.740255298258495,25.00948143005371,538,0.14385026737967915
32000,2.4806472477912904,2.81665244102478,2.672354276848201,26.850765228271484,423,0.12880633373934228
33000,2.4650740083456038,3.3149468183517454,2.8710288825306125,25.310331344604492,416,0.13329061198333866
34000,2.458368917942047,2.946457839012146,2.2890984433685637,26.54729652404785,512,0.14174972314507198
35000,2.4540528506040573,2.7567106008529665,2.854295536741331,26.494096755981445,431,0.12594973699590883
36000,2.4512795683145523,2.517816996574402,3.7046984842645885,25.879379272460938,225,0.09648370497427101
37000,2.4456329659223557,2.625806713104248,2.5837775013050233,27.823177337646484,437,0.12575539568345323
38000,2.435104003787041,2.73151376247406,2.675885380012906,28.369245529174805,481,0.13261648745519714
39000,2.425954752802849,3.0712016463279723,3.696236203969163,26.87594223022461,369,0.12857142857142856
40000,2.4115703729391096,2.6816391944885254,2.359707346491394,26.80821418762207,455,0.13497478493028775
41000,2.4032236366271973,2.805000424385071,3.1291544714780506,27.36213493347168,331,0.11088777219430486
42000,2.3897432453632357,2.4813748717308046,2.603010035159745,27.532320022583008,564,0.15477497255762898
43000,2.385356544137001,2.654275286197662,2.4423013251642476,27.881790161132812,441,0.12668773340993966
44000,2.3836407500505445,2.9995599031448363,2.46586413918554,26.228654861450195,437,0.12898465171192444
45000,2.370354551434517,2.8160609126091005,2.7292447762961634,25.55319595336914,441,0.12657864523536166
46000,2.3712857332229613,2.883715295791626,3.0081302209211636,27.848495483398438,387,0.11415929203539824
47000,2.372203339934349,2.821881055831909,2.7948525974616723,26.651248931884766,421,0.13209915280828366
48000,2.3695640799999236,2.797697138786316,2.729427984639106,27.80116844177246,424,0.13167701863354037
49000,2.36020750105381,2.57481369972229,2.417530453442166,29.29449462890625,464,0.12997198879551822
50000,2.331779416203499,2.6365378737449645,2.838282844304439,28.847824096679688,402,0.122973386356684
51000,2.3483593208789824,2.6598921000957487,2.903997585233288,25.93535041809082,411,0.13663563829787234
52000,2.3319306793212893,2.9286398887634277,2.867766616102579,27.795372009277344,302,0.11277072442120986
53000,2.3329865292310714,2.367845928668976,2.9019183371102444,28.80011749267578,469,0.13252331166996326
54000,2.323450455546379,2.461691069602966,2.2968418244866347,27.748401641845703,457,0.1323870220162225
55000,2.3273406442403792,2.614404892921448,2.601741400001215,27.259288787841797,493,0.1445323951920258
56000,2.3189931095838547,2.79627640247345,2.495793896467642,29.130380630493164,470,0.1327683615819209
57000,2.313647478580475,2.7887134671211244,2.6894756717749853,27.972700119018555,402,0.12859884836852206
58000,2.3112506997585296,3.020065188407898,2.6824426642717785,27.78380012512207,416,0.12807881773399016
59000,2.3008340005874635,2.340646493434906,2.4889070092245564,27.61531639099121,331,0.11270003404834865
60000,2.289301665306091,2.637169623374939,2.586326889650582,26.654001235961914,404,0.13104119364255595
