step,loss,val_loss,grad_norm,logits_max,n_masked,masked_ratio
0,11.171006202697754,11.20838804244995,1.9861960534583052,2.146491289138794,480,0.15409309791332262
1000,5.563712354183197,5.978955078125,1.8920548399590815,13.297995567321777,528,0.15181138585393905
2000,4.502627446174621,4.60756368637085,2.5385122384706564,14.856518745422363,482,0.15209845377090564
3000,3.6162897679805757,4.610228633880615,2.692138305299134,17.42038345336914,473,0.13911764705882354
4000,3.258999499797821,4.283169555664062,2.6790459709301513,18.95351791381836,498,0.144473455178416
5000,3.0582530002593993,4.128950834274292,3.202879336860007,19.41587257385254,506,0.1407119021134594
6000,2.914156237602234,3.7457896947860716,2.8078271319069485,19.309406280517578,556,0.1540592962039346
7000,2.807607887029648,3.9530802249908445,2.9229056971265863,20.178443908691406,474,0.15265700483091788
8000,2.7283490209579466,3.428847098350525,3.2344950062498583,20.434371948242188,514,0.14723574906903467
9000,2.6496524496078493,3.118833065032959,2.853494963443359,22.123010635375977,506,0.1527777777777778
10000,2.574807582139969,3.1080041885375977,2.76372793831873,21.787561416625977,532,0.14939623701207527
11000,2.515379712343216,3.3386925935745237,3.029621157156323,24.233951568603516,428,0.1464249059185768
12000,2.471103160381317,3.4031313180923464,2.757958783926492,24.298202514648438,483,0.14953560371517027
13000,2.433859223842621,3.644748163223267,2.7127959789852674,26.915210723876953,461,0.15490591397849462
14000,2.3984332228899,3.198694181442261,3.399220319447986,24.15990447998047,427,0.15099009900990099
15000,2.3701407463550566,3.383979249000549,2.769806263896107,26.15729331970215,441,0.1397338403041825
16000,2.3465119441747664,3.5032387018203734,2.5778290681430898,27.33757209777832,543,0.15125348189415042
17000,2.305326801300049,3.6944508075714113,2.6516994774655953,26.681909561157227,607,0.15973684210526315
18000,2.2859586519002915,2.977552890777588,2.8118851449825475,26.604591369628906,471,0.1408914148967993
19000,2.2556894127130507,2.998253047466278,2.837859976743118,27.09928321838379,470,0.13963161021984552
20000,2.2489395295381547,3.1577287912368774,2.718565663626264,25.99954605102539,461,0.14299007444168735
21000,2.2188715498447418,3.382771944999695,2.74182101085823,25.998403549194336,526,0.14713286713286713
22000,2.204822127223015,3.3177419304847717,2.729833367566894,28.103145599365234,494,0.1486161251504212
23000,2.1949129712581636,3.0748401165008543,2.837388598756245,27.49042510986328,505,0.15169720636827877
24000,2.172543728232384,2.8626718163490295,2.8477493509972933,26.796300888061523,523,0.1442758620689655
25000,2.1609631123542785,3.094871711730957,2.9310867383720476,27.16059112548828,488,0.14416543574593796
26000,2.1591206879615785,2.8150169610977174,2.3498954837274053,27.137662887573242,589,0.1552860532559979
27000,2.1379244503974912,3.4188915252685548,2.710014836133255,27.850366592407227,477,0.15598430346631786
28000,2.1214143409729003,2.517132747173309,2.8339598830371497,26.54473876953125,448,0.14592833876221498
29000,2.1151333606243132,3.1296297192573546,2.617151249825529,27.016971588134766,512,0.15552855407047386
