step,loss,val_loss,grad_norm,logits_max,n_masked,masked_ratio
0,10.811824798583984,10.893605041503907,1.9004988706714439,2.3615031242370605,512,0.15107701386839775
1000,5.3334413189888,6.3772351264953615,2.241529835876166,11.04419994354248,474,0.14929133858267715
2000,4.365718373298645,6.0218048095703125,3.123429204840338,13.271982192993164,556,0.15059588299024917
3000,3.475888353586197,5.216004514694214,3.297939455575583,15.456281661987305,396,0.13333333333333333
4000,3.0648184838294985,4.644306707382202,3.363080401965134,16.246217727661133,449,0.14026866604186192
5000,2.8959510221481324,3.9164686679840086,3.3708610705630115,16.64697265625,481,0.142055522740697
6000,2.786040228366852,4.603512167930603,3.448954074525878,17.402557373046875,477,0.15608638743455497
7000,2.6917528982162477,4.1195913553237915,2.8374821982830905,17.94550132751465,490,0.15250544662309368
8000,2.6068079483509066,4.50776686668396,2.8639400535504653,18.190961837768555,498,0.14612676056338028
9000,2.5329510979652405,4.307806491851807,2.9324410392224873,19.256528854370117,452,0.15532646048109966
10000,2.479249213695526,4.546869564056396,3.0384200298503155,19.379987716674805,535,0.15329512893982808
11000,2.414119691967964,4.064481353759765,2.7978971030187116,19.314666748046875,579,0.1496124031007752
12000,2.3772053472995758,4.201383447647094,3.3218572173215075,21.534992218017578,438,0.1499486477233824
13000,2.3343242008686067,4.0649085521698,2.8033845524623895,20.151657104492188,513,0.1576036866359447
14000,2.3015646156072616,3.6237369775772095,2.913233774989418,23.562299728393555,535,0.1503653738055087
15000,2.259325787782669,3.9389172554016114,2.6292470518570186,21.123464584350586,483,0.1424358596284282
16000,2.2400842871665954,3.8133854627609254,2.8303093752808923,21.27169418334961,523,0.15477952056821545
17000,2.208091872692108,3.691766619682312,2.7788240047043717,20.94788932800293,582,0.15776633233938736
18000,2.1954932618141174,3.9851707935333254,2.8848208384197016,22.386253356933594,501,0.1445470282746682
19000,2.1711320403814316,4.059068417549133,2.5883663236266026,21.59456443786621,435,0.139602053915276
20000,2.1524457174539564,3.8713621139526366,2.7239324035740697,21.56108283996582,425,0.14445955132562882
21000,2.1221832081079484,3.9033571243286134,2.5004609435388905,23.40798568725586,507,0.14695652173913043
22000,2.1271846722364427,3.6944560050964355,2.806121672301483,24.227996826171875,429,0.15042075736325386
23000,2.101493384242058,4.326424479484558,2.5862587872117535,22.141483306884766,484,0.148740012292563
24000,2.086436792731285,3.7612955570220947,2.573341585671197,23.220298767089844,475,0.14566084023305734
25000,2.0788069883584974,3.516324186325073,2.5546316206523123,22.775327682495117,498,0.1422857142857143
26000,2.060759630203247,4.039243483543396,3.043335569886083,24.574352264404297,517,0.15156845499853416
27000,2.051863545656204,4.088454484939575,2.6353666737155748,23.702457427978516,536,0.15713866901201995
28000,2.045950379014015,3.324810600280762,3.041647170196041,22.638442993164062,388,0.14736042537030003
29000,2.0333144012689592,4.057513570785522,2.6655548864853778,25.220829010009766,520,0.15902140672782875
30000,2.013939699292183,3.6956883788108827,2.769458522706921,23.32729148864746,442,0.15136986301369862
31000,2.0187009439468384,3.5653363466262817,2.1809434205258125,23.62555503845215,488,0.15462610899873258
32000,2.005091215968132,4.041784548759461,2.4077423830695284,22.014575958251953,538,0.15389016018306637
33000,1.9995851140022278,3.749299097061157,2.973872334997285,25.411087036132812,419,0.14969632011432654
