step,loss,val_loss,grad_norm,logits_max,n_masked,masked_ratio
0,11.118453025817871,11.119073963165283,1.9563245780213196,2.259394884109497,415,0.14874551971326164
1000,5.565172850131988,6.005962181091308,1.844703494237416,13.59244441986084,503,0.14776733254994123
2000,4.564303671121597,5.184413576126099,2.6112691552364256,15.788164138793945,575,0.15507011866235168
3000,3.6797832140922546,4.307305073738098,3.1233664406934705,17.829421997070312,460,0.13609467455621302
4000,3.267680948495865,4.513695311546326,3.4531179048149956,19.00928497314453,504,0.1427357689039932
5000,3.0697441339492797,4.039704990386963,3.098744723173653,20.061359405517578,470,0.13971462544589774
6000,2.9125427486896514,3.6011333584785463,3.252476557095656,21.27410888671875,455,0.15191986644407346
7000,2.822631125688553,3.731972646713257,3.1568815149879357,22.172788619995117,531,0.15422596572756317
8000,2.7338826682567596,3.366038370132446,3.0051144274625674,22.307126998901367,481,0.15059486537257358
9000,2.666735322237015,3.4262894868850706,3.2255506992707796,22.863780975341797,452,0.15301286391333785
10000,2.5912139801979066,3.2629027366638184,2.7687921139891674,22.830615997314453,503,0.15150602409638556
11000,2.5334170343875884,3.363806867599487,3.3642100215483532,24.664365768432617,377,0.14972200158856236
12000,2.4895613305568696,2.9224190711975098,3.6469195148046993,26.410667419433594,381,0.1490027375831052
13000,2.45664435172081,3.403529906272888,2.9316540738265284,26.392913818359375,504,0.1537522879804759
14000,2.4139751753807066,3.408621144294739,2.3722071533557654,26.553237915039062,566,0.15409746800980126
15000,2.3791312795877455,3.2913172960281374,2.966696620004437,26.136568069458008,502,0.14144829529444913
16000,2.35660492682457,3.010727071762085,2.8940085342263906,26.9620361328125,499,0.15039180229053647
17000,2.331787678003311,2.9468032836914064,2.924320761690263,27.941923141479492,375,0.15856236786469344
18000,2.310646395921707,3.2849180698394775,2.6277020391452433,26.88806915283203,448,0.14017521902377972
19000,2.2772739131450654,3.176058316230774,3.016402701526189,27.744813919067383,419,0.13634884477709078
20000,2.258740758538246,2.9963677644729616,3.0802372322970313,28.48550033569336,501,0.14351188771125753
21000,2.238537040233612,2.7902181267738344,3.098135247929806,27.716482162475586,477,0.14962358845671267
22000,2.2259437515735625,3.204729747772217,2.8263289961406906,27.907207489013672,494,0.1474626865671642
23000,2.2129608670473098,3.0164080381393434,2.903699378253371,29.39196014404297,561,0.15382506169454346
24000,2.1862507432699205,3.1298434257507326,2.7488787169500895,31.002437591552734,499,0.14577855682150162
25000,2.1788703445196154,3.5148179054260256,2.869978133119939,29.009458541870117,497,0.14293931550186942
26000,2.165878463625908,2.800218415260315,2.960505528295938,30.07245445251465,573,0.15553745928338764
27000,2.1415647056102753,2.756450045108795,2.774208788788643,29.048927307128906,530,0.15868263473053892
28000,2.1351161353588104,2.8497864484786986,2.617120940550977,28.882884979248047,468,0.14909206753743232
29000,2.1326686120033265,2.656756591796875,2.4503802608728225,28.84063148498535,512,0.1583668419424683
30000,2.1182448041439055,2.938565158843994,2.6518825624839315,30.4958438873291,511,0.14414668547249648
31000,2.0993412910699845,3.230957794189453,2.337472401476267,27.23390769958496,569,0.15666299559471367
32000,2.0893299458026884,2.819526696205139,2.6410862349613216,28.957202911376953,512,0.15571776155717762
33000,2.083631702542305,3.54924681186676,2.617467074790005,29.787429809570312,551,0.15208390836323488
34000,2.0711638929843903,3.015611433982849,2.7661873394955965,30.27448272705078,470,0.14524103831891225
35000,2.063002657175064,3.0315538883209228,2.560088110223448,28.354528427124023,470,0.15112540192926044
36000,2.056760259628296,2.915001916885376,2.624184741503394,31.235422134399414,457,0.14384639597104187
37000,2.045633292913437,2.607571506500244,3.0408706544578803,29.181493759155273,517,0.14289662797125482
38000,2.0401658712625506,3.0568252205848694,2.643668902338827,29.18869972229004,485,0.13869030597655133
39000,2.0274043617248534,2.841564893722534,2.6016503941246674,30.03400421142578,561,0.1485699152542373
40000,2.0134571652412414,3.4686935424804686,2.4632276042123484,28.203657150268555,567,0.15246033880075288
41000,2.005252356529236,2.8329352378845214,2.3681190063465807,29.19855308532715,512,0.14390106801573918
42000,2.0004624142646787,3.051793611049652,2.3060977353257255,28.748193740844727,582,0.1572972972972973
43000,1.9887726294994355,2.6211456656455994,2.4881073015848525,28.902158737182617,520,0.1537551744529864
44000,1.998152455687523,3.048632764816284,2.738329333381108,28.89214324951172,475,0.14960629921259844
45000,1.9926083110570907,3.2170390844345094,2.475608252701053,31.389591217041016,521,0.14524672428212992
46000,1.9770020723342896,2.8900418400764467,2.838305551077661,27.78140640258789,491,0.13699776785714285
47000,1.9731428189277649,2.72158397436142,2.5599979809606013,30.530061721801758,497,0.14107294919103036
48000,1.9742641962766647,3.0834912776947023,2.497635451168483,30.520044326782227,502,0.14747356051703878
49000,1.9632732698917388,2.9265409827232363,2.2510590513758695,31.00507164001465,576,0.15023474178403756
50000,1.9471524081230163,3.087490677833557,2.284956897983972,33.217735290527344,585,0.15423147904033746
51000,1.9486178475618363,2.758711075782776,2.412187827450191,29.466943740844727,475,0.1448170731707317
52000,1.9513645353317262,2.472531187534332,2.9251818446982156,30.49234962463379,503,0.15462649861666156
53000,1.9435376296043396,2.518420398235321,2.3308414979681267,30.28461265563965,481,0.14682539682539683
54000,1.9324071867465973,2.8183831572532654,2.6466177038117276,30.78789710998535,467,0.15201822916666666
55000,1.9245467737913131,2.976480746269226,2.322285714631457,29.675704956054688,487,0.15416270971826526
56000,1.930515877723694,2.8268991470336915,2.397263867732023,30.952495574951172,497,0.1398817900365888
57000,1.931298746228218,2.737729573249817,2.72274123709988,30.166486740112305,441,0.14383561643835616
58000,1.917267963051796,2.8704214572906492,2.2908157621145837,29.50282859802246,561,0.1553156146179402
59000,1.9054155993461608,2.466250240802765,2.3366918804665118,31.638675689697266,528,0.1538013399359161
60000,1.901841654419899,2.536388885974884,2.4154803125106477,29.766481399536133,489,0.15101914762198887
61000,1.9027661159038545,2.7092376708984376,2.508811453843367,31.0572509765625,461,0.14410753360425133
62000,1.9053897441625596,2.8149261236190797,2.4224901594922605,29.433021545410156,502,0.14674071908798597
63000,1.8969663434028625,3.0348881006240847,2.2321048052188828,29.900999069213867,532,0.14591332967635764
