step,loss,val_loss,grad_norm,logits_max,n_masked,masked_ratio
0,10.637996673583984,10.871629238128662,3.2050326199425307,4.8295392990112305,405,0.15541059094397544
1000,4.925809279203415,6.3801016330719,2.849773437438427,12.876815795898438,473,0.16050220563284695
2000,3.3018635165691377,4.870427036285401,3.2949438554039765,15.932229042053223,496,0.14515657009072286
3000,2.7990676136016845,4.29358274936676,2.890406281479145,17.077117919921875,503,0.14117316867808027
4000,2.5957560811042786,4.539142274856568,3.2082771668891015,17.67212677001953,487,0.1584770582492678
5000,2.4394603202342986,4.172350001335144,3.554191334580763,18.906797409057617,357,0.13885647607934656
6000,2.3279682215452193,4.197674703598023,2.9218676950822844,19.54718589782715,476,0.14805598755832036
7000,2.2592416334152223,4.363669967651367,3.3653184194676187,19.675249099731445,381,0.14525352649637818
8000,2.2256499358415605,4.242475056648255,3.585897220746503,19.414798736572266,474,0.1582109479305741
9000,2.168777053117752,3.4970173835754395,2.9707977284484426,20.606849670410156,460,0.1603346113628442
10000,2.138067201375961,3.9528305292129517,3.316589112726895,20.53642463684082,463,0.14651898734177216
11000,2.1053230662345888,4.256624507904053,2.9853574305210913,20.489118576049805,461,0.1424158171146123
12000,2.075020854115486,3.415482258796692,2.950590035190155,20.87653160095215,459,0.15178571428571427
13000,2.047709905862808,3.5663211822509764,2.719504313510327,21.73838233947754,484,0.1520578071002199
14000,2.020770430922508,3.6524452686309816,2.827231181193109,20.82653045654297,455,0.14330708661417324
15000,2.0068840222358704,3.7970732927322386,3.0355832106692238,20.818756103515625,438,0.15171458261170764
16000,1.988948597073555,3.577346682548523,2.4015786982721274,20.779125213623047,514,0.1449929478138223
17000,1.9762989590167999,3.8530641555786134,2.60156975187916,20.921518325805664,525,0.15034364261168384
18000,1.9586957767009736,3.9074913263320923,2.5737552412575058,21.297224044799805,462,0.15323383084577114
19000,1.94818465924263,3.7728613376617433,3.1343861903332635,21.402063369750977,452,0.14947089947089948
20000,1.9226069164276123,4.059749412536621,2.6098175003094135,21.8316593170166,471,0.1530214424951267
21000,1.9149578521251678,3.5257010221481324,2.706783025730619,21.452316284179688,424,0.14319486659912192
22000,1.9053271635770799,3.6536223888397217,2.5842061646958103,21.78827667236328,458,0.1586971586971587
23000,1.8902255697250365,3.533065843582153,2.3636655814163987,21.405052185058594,553,0.15555555555555556
24000,1.877169128537178,3.6617625951766968,2.1100982753805853,21.52802848815918,493,0.14577173270254287
25000,1.8639897119998932,4.026642513275147,2.3859689854023287,22.269742965698242,511,0.15410132689987938
26000,1.8644549763202667,3.4806283712387085,2.5733413055546808,22.283445358276367,377,0.14848365498227648
27000,1.859744018793106,3.8586902379989625,2.660060197674395,21.97957992553711,492,0.14634146341463414
28000,1.8458326278924941,3.5869983196258546,2.390837006573547,22.208805084228516,472,0.1534959349593496
29000,1.8435965173244477,3.896235990524292,2.5499579640904253,23.885238647460938,446,0.1620639534883721
30000,1.8283853169679642,3.6662506580352785,2.7488659827878323,21.894824981689453,308,0.14038286235186873
31000,1.811631248831749,3.637948441505432,2.334920736961331,22.090484619140625,486,0.14926289926289926
32000,1.8181101273298264,3.7422327995300293,2.4660196005633273,22.515338897705078,474,0.15879396984924624
33000,1.8022885808944702,3.247298514842987,2.5499545650744966,22.706212997436523,508,0.14460575007116425
34000,1.7931590662002563,3.4968570709228515,2.2797339000129413,21.6734676361084,487,0.14629017723039953
35000,1.7896766809225082,3.8136155128479006,2.4120767751652124,22.76664161682129,455,0.14825676115998696
36000,1.785691417336464,3.7757335186004637,2.4684457875756816,22.710086822509766,498,0.14548641542506574
37000,1.7837986017465592,3.766412448883057,2.196524457807508,22.04791259765625,548,0.15354441019893528
38000,1.7689354237318038,3.7119967937469482,2.3449623740881935,22.067920684814453,483,0.14396423248882265
39000,1.768804718375206,3.441542220115662,2.3497502509897603,22.604785919189453,577,0.15029955717634802
40000,1.7627978019714357,3.6473873615264893,2.1184128919355096,22.28730010986328,544,0.15419501133786848
41000,1.7530231734514237,3.5458570957183837,2.141636056311493,22.41701316833496,528,0.1509433962264151
42000,1.7511440966129304,3.3141483068466187,2.0809081525104767,23.771053314208984,536,0.15406726070709975
43000,1.7518308273553849,3.274432122707367,2.2279557987272582,22.80225372314453,497,0.14924924924924926
44000,1.7408033496141433,3.362373113632202,2.4997062318109813,21.94019889831543,481,0.1564736499674691
45000,1.732584583759308,3.6550185918807983,2.3606159255367016,22.168075561523438,535,0.1507891770011274
46000,1.7378219257593155,3.9112523078918455,2.4308134948243016,22.310544967651367,413,0.15251107828655835
47000,1.7350359885692597,3.8722281217575074,2.3487949566446287,23.00068473815918,428,0.1317328408741151
48000,1.7273115594387054,3.3369945526123046,2.251542050738338,23.551395416259766,483,0.147796817625459
49000,1.7191992086172103,3.2598762989044188,2.0675452104653536,24.863054275512695,469,0.1487000634115409
50000,1.7146690224409102,3.606893229484558,2.4717122631879973,24.19446563720703,423,0.1439265056141545
51000,1.709441787481308,3.418851709365845,2.151555232951806,23.16819953918457,434,0.1376466856961624
52000,1.7074196119308471,3.9093881130218504,2.121994539582153,23.185184478759766,512,0.1450014160294534
53000,1.6982311717271805,3.537866997718811,2.155473951629876,23.054821014404297,507,0.15075825156110614
54000,1.6970108271837234,2.9489078283309937,2.3947329444802166,24.5452823638916,516,0.13957262645388152
55000,1.7023494865894317,3.035952997207642,2.259518590585087,24.007095336914062,434,0.15589080459770116
56000,1.6936098759174347,3.400779700279236,2.0406371617542693,25.200929641723633,509,0.1524408505540581
57000,1.700167080640793,3.5037769794464113,2.170893632431439,23.883258819580078,546,0.1518353726362625
58000,1.6984536410570146,3.7488605260848997,2.5493145967918793,23.366870880126953,464,0.14924412994532005
59000,1.6824130924940108,3.610495615005493,2.123863567973129,22.654129028320312,451,0.14482980089916506
60000,1.6794788619279861,3.1527870655059815,2.2549803911417583,23.074979782104492,453,0.14435946462715105
61000,1.6696869130134582,3.491509222984314,2.1541833323123543,22.854007720947266,462,0.14564943253467844
62000,1.6811275532245635,3.416729974746704,2.2940187588902123,25.238937377929688,479,0.1533290653008963
63000,1.6643381209373473,3.1459573984146116,2.168086855300548,23.77435302734375,513,0.14313616071428573
64000,1.6714107255935668,3.1091193914413453,2.0772761227026626,24.261241912841797,545,0.1499312242090784
65000,1.662059955716133,3.589814472198486,2.140931999417104,23.62274169921875,545,0.15399830460582084
66000,1.6585537139177322,3.227130675315857,2.2963832818166874,23.30277442932129,431,0.14458235491445823
67000,1.6536089166402816,3.392655062675476,2.075182387023927,22.922542572021484,434,0.14588235294117646
68000,1.6609319075345994,3.324404573440552,1.9543438007157232,24.084415435791016,503,0.1492138831207357
69000,1.6452543307542802,3.137813854217529,2.2580861724857653,24.49504280090332,420,0.15278283012004365
70000,1.6393697873353958,3.074703299999237,2.0722012943241266,23.221229553222656,438,0.14663542015400066
71000,1.6438042109012603,3.405273461341858,2.1053453355302847,23.477346420288086,541,0.14621621621621622
72000,1.6497197182178498,3.33864803314209,2.314822325198789,24.135324478149414,441,0.15180722891566265
73000,1.6426782915592193,3.448765826225281,2.046909037118546,23.765262603759766,517,0.15605191669182011
74000,1.6354684472084045,3.4447618961334228,1.8796050851222557,24.726682662963867,568,0.14307304785894207
75000,1.6397144339084626,2.9397021412849424,1.9403013935188718,23.41349983215332,448,0.15171012529630884
76000,1.6399021841287613,3.138784718513489,2.0784173526756007,23.039186477661133,511,0.1481159420289855
77000,1.6328718497753143,3.002055060863495,2.058598504381849,27.3420467376709,510,0.1520572450805009
78000,1.6358950752019883,3.428369235992432,2.0594540800272676,24.92487335205078,498,0.14764304773198933
79000,1.6224054077863692,3.639814591407776,2.0726476906222766,23.209714889526367,465,0.15033947623666344
80000,1.6253344519138335,3.072653579711914,2.260591058074961,23.446516036987305,451,0.15583966827919835
81000,1.6191568455696106,3.756762647628784,1.9760972481919772,25.384408950805664,537,0.14793388429752066
82000,1.6195375612974168,3.3218490839004517,2.115913451358499,23.562414169311523,484,0.1506849315068493
83000,1.6262580347061157,3.0194517850875853,2.0762019972242705,23.94333267211914,389,0.14618564449455093
84000,1.6108444895744323,3.442858648300171,1.9415640070626643,23.115985870361328,533,0.15120567375886526
85000,1.6174651319980622,3.2723635911941527,1.9191937066275973,23.6382999420166,492,0.14634146341463414
86000,1.610266136407852,3.117470932006836,2.002132771407598,24.220529556274414,559,0.15795422435716305
87000,1.6093155757188797,3.552519369125366,2.0997700775012973,24.794109344482422,495,0.14855942376950781
88000,1.6160295361280441,3.224043536186218,2.5339729826194843,26.08409309387207,361,0.13530734632683658
89000,1.5975972272157668,3.1316922426223757,2.1836934925094322,25.75992202758789,465,0.14194139194139194
90000,1.5943497247695924,3.3757301807403564,2.4935146137873745,24.25872039794922,412,0.15477084898572502
91000,1.6014327147006988,3.6602386236190796,2.0963875429116614,27.280067443847656,454,0.1407751937984496
92000,1.5903264158964157,3.128328013420105,2.146233883577439,24.569639205932617,461,0.1363905325443787
93000,1.5993437950611114,3.357482647895813,1.8804274739635118,23.501527786254883,560,0.16393442622950818
94000,1.5932208707332611,3.5619967460632322,2.2985762576991027,24.663177490234375,406,0.13908872901678657
95000,1.5968129903078079,3.1565473079681396,1.8869490653020842,23.45511245727539,501,0.14813719692489652
96000,1.5921034585237503,3.3713095664978026,2.2531789300804483,23.199865341186523,440,0.13959390862944163
97000,1.5858814599514008,3.0181518316268923,2.294005354711299,27.215578079223633,440,0.14775016789791806
98000,1.5854984078407288,3.3322829723358156,2.134266016890683,24.10572624206543,392,0.13387978142076504
99000,1.582868391752243,3.1345065593719483,2.0537459382504077,25.430103302001953,491,0.14996945632254124
100000,1.5806953560113908,3.1744542360305785,1.9423046758464275,26.033796310424805,512,0.14112458654906285
101000,1.5793453829288482,3.1907636404037474,2.1036037823325704,26.034229278564453,503,0.1460935230903282
102000,1.5761055488586426,3.073132848739624,2.20716296860889,24.989774703979492,482,0.15986733001658374
103000,1.5789697754383087,3.327162766456604,2.083452836755582,24.216169357299805,492,0.14491899852724596
104000,1.5814280340671538,3.230663561820984,2.0209681266689,24.490543365478516,500,0.14363688595231255
105000,1.5682008533477783,3.7108147382736205,2.2289675703414353,24.472152709960938,465,0.14237599510104104
106000,1.5732943496704102,3.86662495136261,1.9593610647607596,23.60201072692871,521,0.14717514124293785
107000,1.5690440677404405,3.6204524517059324,1.9751505644752791,24.536121368408203,452,0.15046604527296936
